iteration,chain,m_giant,m_dwarf,mass_quotient,mass_quotient_inv,cos_i,observer_angle,initial_phase,offset[1],offset[2],log_σ_common[1],log_σ_common[2]
1980,1,1.570585674587866,1.1892209222150882,0.7571830951069569,1.3206845298873764,0.4197130177754188,1.1376672090510562,-1.446391176517499,18.846209720300322,21.16802574311066,-3.8141782636486794,-3.6364017023605943
1981,1,1.455011819004417,1.281818335883618,0.880967645170535,1.1351154670458108,0.4592261403827407,1.0936724748320374,-1.4453554546725376,18.845245419870512,21.171791196009703,-3.8300144646185186,-3.6654351891221197
1982,1,0.9698622072150782,0.9878480483494954,1.0185447386243276,0.9817929071536174,0.5122850456456692,1.032952946934157,-1.4340150103532487,18.852676223670393,21.179080695133322,-3.718632928256227,-3.651524271609539
1983,1,0.6403676489019452,1.1878070159260359,1.854882922275663,0.5391175841832379,0.5600595911717183,0.9763385978231744,-1.4456628162434684,18.850365783969,21.178302782676838,-3.6581275336488632,-3.6452745302259792
1984,1,0.9429823840730992,1.040121552474245,1.1030127073864995,0.906607868887948,0.5258776743100458,1.0170496645340397,-1.436486449405501,18.8548640634784,21.183045194654607,-3.6297163406655346,-3.60984501435651
1985,1,1.0809705554738362,1.201134796700686,1.111163288045507,0.8999577386676995,0.5012789595494217,1.0457201052454053,-1.433592500391581,18.84903479068484,21.17783423585528,-3.6998803060678345,-3.655390503944708
1986,1,1.0125814689688006,1.0766193117006053,1.0632421634152756,0.9405195113668806,0.4901381616398169,1.058548074101978,-1.4371408820810831,18.848196044636584,21.177434792000344,-3.638272009021673,-3.6526449051702885
1987,1,1.585302477903464,1.0981357143646329,0.6926979107588976,1.4436307436013949,0.42128625867680003,1.1359332138197615,-1.4324269579408244,18.845956125127792,21.166579397205123,-3.676462028859392,-3.6231238074118757
1988,1,1.0402133746720417,0.8906682594262989,0.8562361156980015,1.1679021494962316,0.4221798497907186,1.1349476933348113,-1.4103148743462657,18.846200827070962,21.168818778026168,-3.8036113063585093,-3.614714862633538
1989,1,1.3679589938888006,0.8902244198006668,0.6507683518129139,1.5366451014622864,0.32783246335281707,1.236787998536656,-1.4668442232189427,18.83777226125159,21.157907120069964,-3.6111338907767756,-3.5479229013706246
1990,1,1.538114992855311,1.0141259154635218,0.6593303622773539,1.5166903531424814,0.33156399693657945,1.2328354609153818,-1.451537324596896,18.83640967273482,21.15702502507838,-3.694549041976273,-3.5716140349121264
1991,1,1.1304494300216128,1.2391130117184073,1.0961242306033248,0.9123053501422769,0.4867804094666604,1.0623961229460628,-1.4463521033952866,18.851142309694875,21.17738021155528,-3.7202727957919364,-3.6398381891931915
1992,1,0.6469146791633933,0.6536595403806891,1.010426199056139,0.9896813848790953,0.48480374605174825,1.0646575599883177,-1.4333325622448545,18.852378133364144,21.176833488572203,-3.809657916357652,-3.571623238630441
1993,1,0.7537375999917494,0.7644529016410162,1.0142162227934286,0.9859830453566664,0.5008046797923129,1.046268137512994,-1.4431625644238144,18.850114949107933,21.17767629943072,-3.790176265750704,-3.566238899995125
1994,1,0.7330723049598578,0.8546405253520495,1.1658338741890524,0.8577551417397221,0.514276874834619,1.0306320634249129,-1.4215669116140626,18.85412962892458,21.180501408320538,-3.7558994583108665,-3.614275451819063
1995,1,1.0041135648611879,1.0495585282494286,1.0452587884265097,0.9567008774021978,0.5275716319925432,1.015056856749661,-1.4524678095548258,18.856427820774936,21.183039526958428,-3.735158783180357,-3.607141319665933
1996,1,1.10359580967181,1.2906617350600842,1.169505831527128,0.8550620040040423,0.49854010358580936,1.048882475629331,-1.4348718725451295,18.847976753178337,21.17528630690928,-3.757452891750388,-3.7140883780858873
1997,1,0.771146149758444,0.6503971227581609,0.8434161578345338,1.1856543068459755,0.451255772073234,1.1026242939665063,-1.4265491852522678,18.85038395811585,21.171386789098758,-3.6743746503467833,-3.653882736191342
1998,1,0.6399132053198738,0.9377925530322098,1.4654996103158002,0.6823611503960142,0.5283211218539301,1.0141743539970354,-1.4588341314231745,18.850043421907326,21.17628384315317,-3.788231642294492,-3.6817784171611856
1999,1,0.6412201082023584,0.8232452535224135,1.2838731084562478,0.778893173642696,0.5220758029268904,1.0215133638683969,-1.4541501985481247,18.850436360331653,21.18159099602989,-3.777086336572078,-3.675270892175625
2000,1,0.6599175489746854,0.7172995072661565,1.0869532237483692,0.9200027914278499,0.5037512586217471,1.0428605273439937,-1.451049682489946,18.85537342198125,21.179264357786142,-3.7107364676085104,-3.6715908811269284
2001,1,1.6073895240815554,1.2327018669332122,0.766896790395324,1.303956428719065,0.4061646509083038,1.1525433424874163,-1.4161590261169206,18.845584939698995,21.16722051703223,-3.8528673766801558,-3.6076646381221154
2002,1,1.3482066774221604,1.0379131524500858,0.7698472124723699,1.2989590451181772,0.40961597135905714,1.1487632693359595,-1.4246216382633978,18.841508367523886,21.16735719650714,-3.818856034142401,-3.659291745116119
2003,1,1.1447847127865831,1.3872910902361801,1.211835793001899,0.8251943091422065,0.5027936581083946,1.04396869748546,-1.4526216485449164,18.849705920834115,21.174853728473707,-3.6851888217134947,-3.56309142455109
2004,1,1.136702132308932,1.2069047740750476,1.061759927927219,0.9418324931062454,0.49125548687929793,1.0572657529322012,-1.4552662560758327,18.851636888088837,21.172839713469504,-3.7458140932858646,-3.663339751119815
2005,1,0.7941905908696562,0.9486753060276834,1.1945184404525153,0.8371574402996855,0.52109198989275,1.0226664500737683,-1.4216855152559649,18.855368681047715,21.177458865636005,-3.7632951362554348,-3.5435779217451358
2006,1,0.9183625697538647,0.9912468673105552,1.0793633146179125,0.9264721030045323,0.5266228847539896,1.016173286263099,-1.4267423207641643,18.855102777079164,21.18240558103283,-3.754187124278558,-3.594429931457803
2007,1,0.7221893622666994,1.0997614579430648,1.5228159197627875,0.6566781887569,0.5633349638880488,0.9723796854229358,-1.4574130109889645,18.85598776701427,21.185784854261076,-3.725066746590759,-3.597385867550965
2008,1,0.93603239679693,1.1943294633782753,1.275948853335877,0.7837304742941471,0.5247295006389097,1.0183990049657183,-1.4187343322110435,18.851555875712272,21.181054182166605,-3.7974136702145596,-3.6010298445256543
2009,1,1.3632815842036408,1.217338645010636,0.8929473258613281,1.1198868858646394,0.4695347765845233,1.082032540818556,-1.4483067955618838,18.849390149764396,21.174548629987054,-3.7217403027248217,-3.6635767715124863
2010,1,0.9902123892980756,0.9889043528509365,0.9986790344563691,1.001322712801666,0.4969628970210728,1.0507009596505243,-1.4369769813351192,18.84972601457143,21.174493034116686,-3.755236732747921,-3.6074137205688914
2011,1,0.9048321593373907,1.1198573803192042,1.237641001994532,0.8079887450306191,0.5307132081240219,1.0113544905292948,-1.4294262369706325,18.853506959353684,21.179004744957552,-3.612664049437469,-3.5919846764513177
2012,1,1.164590269280649,1.3009621703641483,1.1170986094257291,0.8951761210356117,0.5008075477642515,1.0462648240816692,-1.4368850878161903,18.84954157537663,21.17642263068774,-3.6646320101673835,-3.624996510247504
2013,1,0.848543236025836,1.0119854496393708,1.1926150685957013,0.8384935142379975,0.5330072549927712,1.0086455140288204,-1.4470499747550016,18.8552893362221,21.180999144000037,-3.757934924020847,-3.5822234547124077
2014,1,0.8361637351815657,0.9356510162772576,1.1189806217487883,0.8936705252653611,0.5217209840690322,1.0219293259754314,-1.4458308988394832,18.852830140280307,21.181726593744248,-3.767755652558037,-3.5665549318567145
2015,1,0.6656628380681083,0.8270107511788294,1.2423868419318498,0.8049022786212463,0.5288475521026211,1.0135542077149908,-1.4341414226285665,18.853118329272476,21.177439943534473,-3.7815012926396565,-3.597184420090216
2016,1,0.7913840256566332,0.7027637500209272,0.888018619579571,1.126102514014229,0.4991514984328804,1.0481770396153878,-1.4465410029555283,18.854824438298085,21.18071830741438,-3.70150412201503,-3.594582050948849
2017,1,0.7998452774685911,1.1703115451014965,1.463172413551511,0.6834464556181267,0.5569360623135718,0.9801041320970292,-1.4466388327814192,18.855642663513,21.18308212403746,-3.6528984215677816,-3.5872131253981325
2018,1,0.9568053172473602,1.3031759143828563,1.362007391568404,0.7342104060451988,0.5492083041051739,0.9893797452292346,-1.4334362803583325,18.85640013048343,21.183077396021897,-3.794424249369215,-3.68690644314381
2019,1,1.0901917245793662,1.2325275170473164,1.130560331048989,0.8845171482995086,0.5313718742807332,1.0105771612610486,-1.4336864128425615,18.858372504376977,21.18666093794817,-3.807871561759794,-3.688816185573415
2020,1,0.7289860267812585,1.1954882256178825,1.6399329777230476,0.609781017629417,0.5438243115661088,0.9958088138912444,-1.4458637763022364,18.85194649734081,21.181199762884376,-3.7792434987728933,-3.598539818349637
2021,1,1.1965489794916775,1.3198184162146467,1.1030208030224864,0.906601214827327,0.49544090528679186,1.0524539884086805,-1.4456984443273098,18.851598996604412,21.17633056035734,-3.7358410894505916,-3.651268928429592
2022,1,0.9605113405512389,0.955125285651977,0.9943925129544323,1.0056391082721523,0.5083830426445123,1.0374902929954546,-1.4629052409681815,18.85346797382623,21.179199737820866,-3.7291439104713,-3.566371332653878
2023,1,0.9015532241139628,0.918145556651528,1.0184041630530154,0.9819284290847333,0.5089691152022813,1.0368095715279697,-1.4660690884834606,18.85293326351749,21.179872093171863,-3.7265726478816723,-3.570217346434169
2024,1,0.9437802177030119,1.225837795584448,1.2988593875891068,0.7699062805067466,0.5505666287165966,0.9877534737576474,-1.4867158588319165,18.8573499027553,21.184355983094317,-3.735334725842511,-3.5416736410586296
2025,1,1.1881938892583301,1.3293207069625195,1.1187742328756467,0.8938353875291222,0.5077913023447496,1.038177320095048,-1.4773238537607642,18.853499345205268,21.181891238699208,-3.6516123816481176,-3.612880390310585
2026,1,1.7682294984574183,1.4258709213743417,0.8063834036352487,1.2401048874417682,0.4314328713308447,1.1247158581964374,-1.4507465904726433,18.84346290648064,21.1703235734867,-3.7324040549532,-3.5421490376666775
2027,1,1.8044488046078633,1.431959240326001,0.7935715530799942,1.2601258148919525,0.45277794609108696,1.1009178384572453,-1.4561951812971587,18.849720918792617,21.16992484935179,-3.776470523548508,-3.5149497499775477
2028,1,1.3993309251184316,1.41433110025842,1.0107195337934227,0.9893941559107003,0.48595041358213587,1.063346040786738,-1.4562948639001467,18.849264330342237,21.175322786711156,-3.7763816417592757,-3.510309659369564
2029,1,1.0128983505563376,0.8401400084050361,0.8294415801384083,1.2056304192431861,0.4760954993386767,1.0745869704936766,-1.4355546923176152,18.84965993824068,21.17935951593476,-3.833667951481367,-3.6160787566122377
2030,1,0.9667926812137393,0.9372057784091519,0.9693968485906997,1.0315692705766384,0.4819673417084294,1.0678976584427935,-1.431938754354615,18.85076072189219,21.17539647976956,-3.8196307801545704,-3.6079748505896827
2031,1,1.1481966197178595,0.8714054736272163,0.7589340176261296,1.3176376032371049,0.4265355613999324,1.130137373761885,-1.4436338845655732,18.84776479982707,21.169506839057536,-3.6823051874236197,-3.5426129789716665
2032,1,0.8680541106975888,0.896404675188518,1.0326599046551903,0.9683730291958071,0.4971071166593745,1.0505347563876248,-1.4214126774351652,18.854233254988156,21.179380008561754,-3.8461514532684613,-3.6179650160412313
2033,1,1.1325360924411132,1.3244573071637122,1.1694614555805674,0.855094449866721,0.5067850222352376,1.039345001317088,-1.4605070187224534,18.84680007301281,21.17701319097373,-3.652557871704438,-3.581153688869588
2034,1,0.9961526303864552,1.2114381255869058,1.216116977091082,0.8222893182463189,0.5222913235883502,1.0212606524548014,-1.4591688496095008,18.849903099565392,21.17878239967316,-3.672833680872469,-3.5500983511150017
2035,1,0.6777435446878686,0.9150152683000676,1.3500907171627483,0.7406909678643867,0.5801417844391145,0.9518935747937187,-1.4476627569207265,18.85993322044916,21.190472929967417,-3.7317053252017782,-3.560708690126275
2036,1,1.3671773401311174,1.0336169189818205,0.7560225646240544,1.3227118432599532,0.42919959503477323,1.1271899151136997,-1.4407748898340527,18.844040539549972,21.169586603721804,-3.7385088214118443,-3.6075643433060773
2037,1,0.8271295050482539,0.681117733785963,0.823471692919753,1.2143708260988755,0.3931144919803934,1.1667799798872474,-1.4258334031109616,18.842051224080137,21.164048865938653,-3.8047784478514326,-3.543909033088517
2038,1,0.8651865306195957,0.6128522488962049,0.7083469601142729,1.4117375471459306,0.3866100132680071,1.1738433840632134,-1.4309706136317533,18.84258655157694,21.16539223565165,-3.775285110610516,-3.5347449938999853
2039,1,1.6825251348110242,1.3916289988858992,0.8271074054666069,1.2090328213611592,0.42497856678267343,1.131858119107873,-1.4411254272415763,18.844433581807184,21.16900611412592,-3.732438119564182,-3.5059988916784195
2040,1,1.4869092082287745,1.4368776227436166,0.966351956657289,1.0348196566591565,0.47051791356747824,1.080918696804379,-1.4540920864930782,18.848826615947775,21.17394197633386,-3.7743568399246947,-3.6366417061281133
2041,1,0.6163212639105379,0.5787350701304417,0.9390152571702409,1.0649454227331077,0.4506314049887629,1.1033238238433192,-1.428450226540794,18.84522749553441,21.17135749417929,-3.713723691004456,-3.5295426854579257
2042,1,0.9357023991377865,0.828321026451337,0.8852398232756512,1.1296373860585056,0.4824912445690888,1.0672996265463066,-1.4485820592091252,18.85163524056433,21.181256992253694,-3.793813833136426,-3.6034659096287007
2043,1,0.9748379036729233,0.8929010344085855,0.9159482115379162,1.0917647825535435,0.4206351891744097,1.136650978889473,-1.424373577370459,18.843516162689955,21.167506875213327,-3.7538686784985904,-3.550280427981271
2044,1,0.6660044150785,1.0435514430545383,1.5668836713815748,0.6382094716184424,0.5813805706001416,0.9503718624133455,-1.4436890006352996,18.85602399200723,21.185861883537925,-3.671662338901185,-3.6111117402251036
2045,1,1.0849320632814934,1.2669643672880462,1.1677822143590968,0.8563240540093521,0.46901529705824757,1.0826208181851218,-1.4318700044414345,18.846415227664483,21.172519900659044,-3.8243351805158534,-3.568521142316292
2046,1,1.6163196047790818,1.368919904428656,0.8469363982105257,1.1807262057846128,0.4702901680948408,1.0811767796148515,-1.4315385596597099,18.853568292797387,21.178717736496207,-3.7438991335093985,-3.4936167083426906
2047,1,0.7881263511269654,1.0759810787854402,1.3652393137811758,0.7324723144914377,0.5000758093302249,1.047110011909907,-1.4230772684627828,18.84724830686959,21.173429859897436,-3.7315308552328057,-3.494161795848684
2048,1,0.9003937441119338,1.337026100923113,1.4849349072741875,0.6734301921931679,0.5815012421424296,0.9502235423202604,-1.445499698607171,18.860376619163766,21.187060843323234,-3.7673179861353634,-3.5719015199326014
2049,1,0.961464204874775,0.9768385557338262,1.015990559795259,0.9842611138055443,0.5238533622347754,1.0194278933567453,-1.4346185799566868,18.855403788673495,21.183123398849283,-3.7469971805850744,-3.623294041020723
2050,1,0.917237649621939,1.1244285029678962,1.2258856834227811,0.815736747335128,0.5184548590488259,1.0257533284904845,-1.4368563464747954,18.853111889076654,21.177673204098113,-3.721111006164582,-3.6007235325209757
2051,1,0.9640939724132972,0.8800615226024977,0.9128379056240219,1.0954847447054616,0.486348098481374,1.062890959058611,-1.4241252349157563,18.849937985406207,21.179815442384836,-3.766908512685436,-3.524991517461162
2052,1,1.3623591498882925,1.0277871451993708,0.7544171779399322,1.325526551145978,0.4317956353435515,1.1243137067769453,-1.445696932466618,18.845546782951622,21.173481717318893,-3.72263394865017,-3.5608697161511844
2053,1,1.1164757679444772,1.3058891105584298,1.1696528917619753,0.8549544972214717,0.5121383560145363,1.0331237428302922,-1.428699976214377,18.853052403514237,21.179254127839798,-3.7511930261063364,-3.622187566357984
2054,1,0.6818760679608964,0.9201782909289604,1.349480256259309,0.7410260323274009,0.5629939520696593,0.9727923603838055,-1.4241059067145434,18.85551023112043,21.187898457081662,-3.716934534870628,-3.6195215626864816
2055,1,1.059571625050731,1.1988700440822093,1.1314667321567893,0.8838085748166993,0.518921871768806,1.0252070913724778,-1.4321519190866936,18.851865981897255,21.18283984640427,-3.759445670451261,-3.624833143490489
2056,1,0.7168172532377698,1.003598170007674,1.4000753545963804,0.7142472701323167,0.5451382795489869,0.9942422776388259,-1.4310648265982884,18.853213305891654,21.179798778417005,-3.705353257748408,-3.647905687647353
2057,1,0.6996182651938145,0.6827211353539715,0.9758480721838186,1.024749680308465,0.4810927717144603,1.0688955367498165,-1.4175332742838282,18.849595529657,21.172581025893756,-3.764282571862475,-3.649268619864114
2058,1,0.7605357506317896,0.7735434168722028,1.0171032936053401,0.9831843100765962,0.4953282693891775,1.0525836526189531,-1.418920412095751,18.850362041610268,21.175541747769717,-3.838036288520696,-3.6627251763148223
2059,1,0.6840129162592536,0.7217845195777082,1.0552205995246708,0.9476691418367447,0.5235086069686129,1.0198325763293994,-1.4641847700312145,18.85442449799816,21.181192229936787,-3.777801794443753,-3.5356915280225367
2060,1,0.6912702045506829,0.9056760471609773,1.3101621351518478,0.7632643114694351,0.5156890808025535,1.0289846000149168,-1.4591611570073055,18.85290592808145,21.178773185299967,-3.7703342607254027,-3.562047778115365
2061,1,0.9012849875633544,1.1915909443627806,1.322102288183314,0.7563711287226413,0.49447871707658014,1.0535613318729702,-1.4401529650631548,18.847016422132473,21.175312810573892,-3.7139800442267923,-3.614424131365012
2062,1,1.3565600837679197,1.2050928358473805,0.8883446080030376,1.1256892775518266,0.4544447453166964,1.0990475507726905,-1.446774376720451,18.85213206527353,21.171536630081263,-3.6910378643160726,-3.6053041255179537
2063,1,0.8999601199657876,1.162955558111421,1.292230102546801,0.7738559858876084,0.5263694410720035,1.0164713930495506,-1.450976130368223,18.851714696458554,21.17696194727745,-3.8657818129125223,-3.5762108269996538
2064,1,0.7276236701379587,0.790106258233062,1.0858721213443434,0.9209187530866608,0.5066442370015936,1.039508303686668,-1.4211724790609155,18.850515308840976,21.177844922189557,-3.6331301542900403,-3.6555533313353514
2065,1,1.1642318349467016,1.1759267767943467,1.0100452001883118,0.9900547023178379,0.5132533960793497,1.0318250253657362,-1.44317449863084,18.85439911656873,21.179471109929153,-3.886072031038919,-3.6027288797723434
2066,1,0.764242559012123,0.8431643423428672,1.1032679774242882,0.9063981013340207,0.5116858892255455,1.0336504563095883,-1.4316235415569292,18.851392510396337,21.179687926536293,-3.6372811000582583,-3.632666362968958
2067,1,0.7538726234696606,1.0977425079547847,1.456137912134918,0.6867481381168415,0.565710140369782,0.9695021379577907,-1.4295158703624533,18.85546203682779,21.185836858545866,-3.899666852301755,-3.603137510250051
2068,1,1.344738121532395,1.1906568499515477,0.8854191242788119,1.1294086298559636,0.48360298729149837,1.0660299257399983,-1.415866640255081,18.851186404131308,21.17607690314116,-3.6479370150951564,-3.56519058204773
2069,1,0.8752501355817246,1.017520397021358,1.1625481169963774,0.8601794501062497,0.5106338948283385,1.034874437821333,-1.4362079300687478,18.849568445767964,21.176364060574816,-3.7097894721034184,-3.607453640600095
2070,1,0.9316324394260964,0.9788815173788232,1.0507164370337223,0.951731565961888,0.49856670038885803,1.0488517938190092,-1.4359789863774344,18.851519712652376,21.175718731059863,-3.715087591419034,-3.6062279030645676
2071,1,0.8707685307415179,0.9377231121217853,1.0768913655196646,0.9285987723724018,0.5000708131660043,1.0471157812654224,-1.4498357112434237,18.84824055522083,21.178064458256635,-3.7076178635934935,-3.642861517126811
2072,1,0.7901865335689366,0.8194581570128674,1.0370439411460524,0.9642792945638209,0.501864395297772,1.0450433917080089,-1.4579722470856076,18.850268527570538,21.17725758181458,-3.7269313890401827,-3.63064341595294
2073,1,0.8225873011208175,1.3112142980307975,1.5940123270128297,0.627347720625219,0.5707011409870091,0.9634368803214028,-1.431257033287848,18.85697565849399,21.187146481535436,-3.835314793595587,-3.563372421900924
2074,1,0.9099424174106898,1.0861699922829202,1.1936689305832113,0.8377532282015692,0.5543782129404302,0.9831806491008405,-1.4359102457502297,18.860458991122684,21.18781935633372,-3.839423290784581,-3.5577765036283386
2075,1,0.637215051206236,1.4187377558548018,2.2264661720861083,0.44914223828653127,0.5892376132926554,0.940681405904213,-1.4389842037772687,18.85321316929405,21.184851278801133,-3.718866446835782,-3.652947137364625
2076,1,0.6882673579250447,0.9202773530225035,1.3370928352565075,0.7478912261227997,0.5739123325927178,0.9595209761043496,-1.4262930482483243,18.860105167715606,21.189276154829702,-3.7680762412158995,-3.5580010534992588
2077,1,0.6011292324985408,0.8904991753522498,1.4813772600127402,0.6750474892475397,0.5523809323985717,0.9855785499779817,-1.444711413931009,18.851559151218012,21.18105896128594,-3.746730656411764,-3.631634901031122
2078,1,0.6004084360252484,1.3781240059718303,2.295310863876465,0.43567083471697476,0.599389789452049,0.9280577632072652,-1.424493593263609,18.855263204210274,21.18842962406752,-3.7337505051444766,-3.6131901595054075
2079,1,0.6381097818618446,1.1365674108114099,1.7811471366183897,0.5614359304973296,0.5774473238868825,0.9551977458855949,-1.4339738280709515,18.855984163723253,21.18717561290777,-3.776483351139929,-3.5842746433021815
2080,1,2.0259589616789198,1.384400547104541,0.6833309920341541,1.4634196482486164,0.401879938971494,1.1572273787645366,-1.4451579524385387,18.84457566544143,21.16610679645778,-3.721962633809479,-3.607981286000265
2081,1,1.475675367747784,1.159259144996357,0.7855787054070367,1.2729469283181039,0.4233676291405661,1.1336370188011184,-1.4496097247579647,18.843347697367182,21.167404578027845,-3.6914006239160644,-3.5798475398111664
2082,1,0.9921747789511988,0.7938831950234407,0.8001445026274839,1.2497742554204125,0.4685391476445249,1.0831598655843282,-1.4335356133272255,18.850078879651317,21.17435368747237,-3.6924395240732695,-3.495652807532291
2083,1,0.9206352944092353,1.061892631576919,1.153434631526187,0.8669758759339771,0.5268917334015386,1.0158569995860407,-1.4465803190443138,18.852683446912746,21.180700641609057,-3.8208031084856953,-3.7015054553979065
2084,1,1.2573599532915996,1.3347202744056827,1.0615259941368136,0.9420400494414234,0.5215233288187568,1.0221609957717672,-1.4350246029087708,18.853374093056217,21.183036252445074,-3.7516562146158625,-3.6153019116938094
2085,1,1.2803798810130154,1.3700953383531553,1.070069405705718,0.934518821552975,0.4733760934724205,1.077676756060311,-1.432734316217065,18.846720486158087,21.17542442860833,-3.711698084013743,-3.4909012734047584
2086,1,1.35476608923664,1.4047544609882556,1.0368981569207878,0.9644148688330569,0.5265195954373892,1.016294784380311,-1.4531650891169723,18.856381173544843,21.18187839099635,-3.7036106357124785,-3.584605121436468
2087,1,0.9166530049450387,0.8799484686876684,0.9599580909467798,1.0417121428850378,0.4781130395620874,1.0722913015607338,-1.4433108798486243,18.84942853585884,21.175648220990123,-3.714163648930911,-3.523223093780279
2088,1,0.7099920086979046,0.7423692929780468,1.045602322115598,0.9563865523717188,0.49417896550056756,1.053906161282169,-1.4398210905236584,18.850680618287843,21.177545038041483,-3.725373734456813,-3.5431540902642653
2089,1,1.9252042042933981,1.319237518292123,0.6852455003734623,1.459330998094836,0.3645487651823208,1.1976481513553507,-1.4458363368358076,18.84100251809336,21.15900872873699,-3.786106098449489,-3.632819931516014
2090,1,2.079203710467881,1.392045427039413,0.669508918260906,1.4936320827474063,0.3588901764921182,1.2037177429975312,-1.4436530701908745,18.83882988552227,21.158789940940768,-3.8470990407287764,-3.6217514846578793
2091,1,1.9260121467630151,1.32976522348946,0.6904241106289762,1.4483851079432903,0.3820497517816557,1.178783038665944,-1.4456283058073103,18.84176046883742,21.16411271929375,-3.768382026067995,-3.612177634378799
2092,1,0.9698372660229846,1.1526952498022933,1.1885450169688314,0.8413648500671171,0.5255244012331383,1.0174649528759068,-1.444075146296114,18.85475743365474,21.182054265688762,-3.7726342631099916,-3.6788342029782664
2093,1,0.790248469791129,1.1287890808898449,1.4283976800210645,0.7000851471456135,0.5489398179335924,0.9897009878989113,-1.4353807327994483,18.853919076179647,21.1837911375436,-3.800812528002501,-3.5886526305063757
2094,1,1.1447701436084623,1.0697769396063865,0.9344906010863565,1.0701017204854582,0.49052647577321007,1.058102522409838,-1.446546168114952,18.852263038450857,21.175934231140445,-3.8237128915867395,-3.559202030505244
2095,1,0.8023909047950462,1.393317555047559,1.736457313662413,0.5758851612026504,0.5807245987204699,0.9511778573937987,-1.4292097120482157,18.854533376921893,21.187827478834606,-3.7117404508026826,-3.694119498507966
2096,1,0.6995239872396253,1.0083659885983982,1.4415030892328466,0.6937203308611637,0.528701237520384,1.0137265935084854,-1.4396378723804912,18.848480351109192,21.17794411087101,-3.8395108517965446,-3.5320360139092872
2097,1,1.0508216573425018,0.971558899297853,0.9245706847676683,1.081583070364475,0.49703251392512826,1.0506207329085795,-1.4298999052170176,18.856842378323087,21.179874069408832,-3.756887914099297,-3.552064790815519
2098,1,0.9036277377965511,1.0711549842377197,1.1853940947515345,0.843601300552797,0.5443879590322453,0.9951370183310073,-1.430573770484156,18.854836174262193,21.18300780031504,-3.764509434958215,-3.574336556402132
2099,1,1.1371461107803933,1.4107545293605441,1.2406097299074264,0.8060552612904458,0.5170507687243997,1.027394521938308,-1.4407701451073438,18.851295173163294,21.182733193159624,-3.6935818476235274,-3.5953776344448043
2100,1,0.8454262648260407,0.9941689245025338,1.1759380632763985,0.8503849235169751,0.5213229162362519,1.0223958639203898,-1.4407833213306758,18.852681519389982,21.179466162417693,-3.7174299704747136,-3.594908438945975
2101,1,1.0143600069221153,1.138170313959953,1.1220575596365603,0.8912198767449191,0.5160831674154535,1.0285245716232265,-1.440550102470463,18.851813675032005,21.182591428680862,-3.7874174870252753,-3.5893469860601392
2102,1,1.4437315178481778,1.324295230000927,0.9172725078238468,1.0901885660700954,0.51443044494541,1.0304529892400485,-1.4354861883574868,18.857152264855117,21.178203390302286,-3.8216033613545717,-3.5700821362906083
2103,1,1.2444871852105592,1.3230529608470762,1.0631310443130229,0.9406178150372637,0.49742539474749053,1.0501679066535248,-1.4413773502720382,18.84791707284852,21.178109293328305,-3.8549076007510332,-3.529005143111794
2104,1,1.3736599078669771,1.2660438042055144,0.9216573891069084,1.0850018801118777,0.47424075039102803,1.0766948919400392,-1.4395226501568559,18.85202294872675,21.17316539567775,-3.7936265332613828,-3.534934399110144
2105,1,0.919819423505241,1.0812352028199612,1.1754863782932503,0.8507116870651891,0.5071562416391839,1.0389143340278315,-1.4348687574985743,18.85356227657781,21.178597380025472,-3.7893219856320375,-3.6144412937702635
2106,1,0.9674044332145171,0.8219717739788848,0.8496671565248209,1.1769314517111,0.4543162879080057,1.0991917540725507,-1.4488651146217426,18.846750899525105,21.1727108443659,-3.7384500374216176,-3.549198624561644
2107,1,1.0234955246314579,0.9148461361776206,0.8938447840375658,1.1187624718051414,0.45471471171864203,1.0987444581830639,-1.4584922340417172,18.848401255030144,21.171445954744684,-3.7954773817694383,-3.640255820453781
2108,1,1.2809953890260908,0.9394710451605937,0.7333914338870886,1.3635283339755477,0.4466446981431882,1.107784663311263,-1.4556737629496197,18.85149831414606,21.17218421307722,-3.769357570555236,-3.643883025463013
2109,1,0.979765030677487,1.2527628281414274,1.2786359881360208,0.7820834148879129,0.5200250507943694,1.023916048063913,-1.4375152185713196,18.852273381441112,21.178797008812346,-3.784068629869544,-3.6649689351902532
2110,1,0.9559075605028391,1.3107158654258273,1.3711742846100592,0.7293018919796798,0.5671842381536357,0.9677133965885216,-1.4629712185149741,18.859419240435237,21.187101222311075,-3.8522671381469937,-3.550990815061462
2111,1,0.779687503012519,1.0775213393079932,1.381991291568376,0.7235935610456222,0.5262957755642302,1.0165580299391068,-1.4433212908070479,18.851302334353186,21.178872433183045,-3.654135352030039,-3.6641780230809413
2112,1,0.9303337903067483,0.9832491881983507,1.0568778630239317,0.9461831257765271,0.499610634211421,1.047647093759509,-1.434714110977854,18.849795675269608,21.178164611281492,-3.8543157983997394,-3.6350750032446952
2113,1,0.9259463125760036,1.0860240459389015,1.1728801456291327,0.8526020358743478,0.5457350078739798,0.9935303204827471,-1.4572352679233742,18.85757035705235,21.188920322542547,-3.7248602795412404,-3.654511457990749
2114,1,0.6172519695102668,0.9308600492297652,1.5080714120172314,0.6630985721441246,0.554923723697838,0.9825250525948016,-1.419406794061554,18.85333106347518,21.178856170871573,-3.7106437262758822,-3.574230669433775
