iteration,chain,mass_quotient_inv,mass_quotient,cos_i,observer_angle,initial_phase,offset[1],offset[2],log_σ_common[1],log_σ_common[2]
1296,1,1.0886640190888437,0.9185570409840026,0.4846626729444854,1.064818848689794,-1.4556574365637862,46.68553943181524,48.88904341421752,-3.7757259471180653,-3.707207471888303
1297,1,1.214990374889745,0.8230517876248572,0.46018181648423084,1.092596350421572,-1.4410423426839385,46.681925079382786,48.885101204075255,-3.7491801429965204,-3.6405878324448646
1298,1,0.7742215491013666,1.29161995188676,0.5522662263169733,0.9857161483221601,-1.4298920099252177,46.6897085354938,48.89300895090863,-3.6511421232357386,-3.571671929097182
1299,1,0.5468530055260065,1.828644973868473,0.5917853141716789,0.9375245145839185,-1.4503482902744615,46.68953274958064,48.89650748801477,-3.738071415199926,-3.6407164606564497
1300,1,0.9163018582748317,1.0913434158943551,0.5261609778318447,1.0167165514864622,-1.4216981651275902,46.685081759412505,48.89111941063282,-3.7711839367681,-3.5455512054778584
1301,1,1.064720508253302,0.9392136173281029,0.48888274477224053,1.0599877768312926,-1.4539321488654138,46.68586500401923,48.887809345649224,-3.799437590751811,-3.496505402644742
1302,1,0.6629018560417106,1.50851893215559,0.5463834131396625,0.9927563330800442,-1.4182137040663252,46.68681611458722,48.892581599011606,-3.7968823451853506,-3.5483691151263805
1303,1,0.7072947668450863,1.4138376909821289,0.5519639431816329,0.986078699020459,-1.4213351813694992,46.68938503074509,48.89034295964075,-3.827701771195368,-3.566597824864902
1304,1,0.5926687938568987,1.6872830328931614,0.6109432937587971,0.9135447655094646,-1.440053714522886,46.69710541633616,48.90207274717523,-3.689731952828949,-3.622600635152351
1305,1,0.6966514546496541,1.435438041973084,0.5467397563317855,0.9923308074641759,-1.433288677900736,46.68639368713345,48.89439857029073,-3.701130982884568,-3.6149018270114976
1306,1,0.6137260807858261,1.6293914032781232,0.5797595854274121,0.9523627312136174,-1.4291657966396898,46.69314108289753,48.894491678740586,-3.751848272345761,-3.5670667638255256
1307,1,0.551402354405837,1.813557726059311,0.57399681947812,0.9594178032962998,-1.4354831650479023,46.687392425989934,48.89001465585661,-3.7451625396022563,-3.5917660404395138
1308,1,1.1973854983602574,0.8351529239074933,0.5107482722818306,1.0347414043186332,-1.4513341296205275,46.689069253407716,48.89386151386218,-3.82989038000102,-3.5199385868327764
1309,1,0.5866502444502575,1.704593170223746,0.56119379698927,0.9749688973630115,-1.441568406560898,46.68908613566066,48.891070386017965,-3.734225337916291,-3.5830220035709575
1310,1,0.6358558101364541,1.5726835928186311,0.5691385750017489,0.9653385062455585,-1.441925341064034,46.69062649388559,48.89712367559043,-3.8524066903419567,-3.6172823938476713
1311,1,0.753853816961609,1.3265171277244143,0.5487889843965156,0.9898814299140505,-1.4277995944462232,46.688773529273554,48.89642354957665,-3.6631015126993782,-3.6289710025733943
1312,1,0.5893488912234832,1.6967877854559268,0.5680759795680536,0.9666302444328687,-1.4223376574509456,46.68747451998755,48.89626379278906,-3.764562088466632,-3.652241285836216
1313,1,0.5825684848234676,1.7165363833627636,0.6007655639060557,0.9263379193150634,-1.4334153419441231,46.691688035235,48.901006279087035,-3.7459210244971675,-3.6369725118798333
1314,1,0.6943011378473802,1.4402972218948282,0.5662738050619422,0.9688184196562152,-1.4340415034846585,46.693176156982005,48.8933482484642,-3.812143249966635,-3.587315100382264
1315,1,0.752525471109773,1.3288586744117359,0.5688112613286253,0.9657365262340554,-1.433447258811627,46.694703736552775,48.896691231378355,-3.8257356704808476,-3.5913733529291556
1316,1,0.6332406858486672,1.5791783793231844,0.5656325400401975,0.969596241077486,-1.4403106080817527,46.68882744405384,48.89571358237843,-3.680962706990092,-3.606139581811329
1317,1,0.620545946481019,1.6114842191312058,0.5733311162405136,0.9602305377646706,-1.440431544441922,46.68728736611046,48.89674471759143,-3.687058186807288,-3.6100140486345156
1318,1,0.5121432159642317,1.9525788272275784,0.5992217304691377,0.9282677004227288,-1.4437943719701227,46.69071657401865,48.900180800247945,-3.703207652623467,-3.6508634022810362
1319,1,1.117947520836277,0.894496370681115,0.48992540804245605,1.058792140276188,-1.438349877470443,46.68484852533649,48.8853018726783,-3.737142067657362,-3.538617858527359
1320,1,0.9106657184745413,1.09809777585029,0.49441944707196284,1.0536295205003499,-1.4365551180328004,46.68256849913027,48.886116720654975,-3.6810113921766274,-3.6867695372408367
1321,1,1.0530291914542083,0.9496412902087015,0.48635001620480595,1.0628887642759328,-1.4487340918429168,46.68192106464326,48.88878508070633,-3.8202807946113886,-3.516509380365692
1322,1,0.6214193240542714,1.6092193488219646,0.5833948199920821,0.9478940385479098,-1.4324702051004905,46.69250689699853,48.90014125434395,-3.871339642951068,-3.6623815780601134
1323,1,0.6157730057588217,1.6239750535470332,0.568885098541464,0.9656467482758359,-1.431050181428352,46.692359478099796,48.89405128516181,-3.7032263809616124,-3.567702640979714
1324,1,0.5615820025957672,1.7806838455964744,0.5959375921567489,0.9323636162784216,-1.4432596146595904,46.69092105033077,48.89785270716762,-3.7960599913306847,-3.637539538511247
1325,1,0.513779904903276,1.946358723757909,0.5971523476426164,0.930850052123197,-1.442713988701723,46.692348128094615,48.8967652945981,-3.7896024134990793,-3.654254268507978
1326,1,0.7085993689151266,1.4112346748643185,0.5658008195988926,0.9693921668306136,-1.439495839061464,46.68980258002944,48.89710301487403,-3.681388604166286,-3.5834648117239754
1327,1,0.4024809631172651,2.4845895623357577,0.626311223789929,0.8939839513111895,-1.430407757519233,46.69409173650633,48.90089452126786,-3.8230792890916128,-3.637821139923483
1328,1,0.37985601873163144,2.6325764255074255,0.6130574380180912,0.9108715328781328,-1.4302236965974078,46.69050633127365,48.89433060961789,-3.7447350633417,-3.675218662734076
1329,1,0.41486981950029667,2.410394665980963,0.6078731704207974,0.9174170024441757,-1.4231818882859504,46.69021726935973,48.894629576549875,-3.7433398377917126,-3.6687039979555705
1330,1,0.9847425382797711,1.0154938586758746,0.5309726403331515,1.0110483650722333,-1.449321348462206,46.69228534487091,48.89411101265221,-3.729023499824575,-3.6059442446312366
1331,1,0.912212557077165,1.0962357317291445,0.52536365105774,1.0176538866483427,-1.4385058947183806,46.683735166195426,48.890810384605665,-3.765060242056081,-3.5503667175252605
1332,1,1.3520845395248122,0.7395987238722871,0.3876826692098797,1.1726800057913467,-1.4498997749402,46.67388726914539,48.87898413758911,-3.723474447016972,-3.620858651799137
1333,1,0.7689458525019376,1.3004816876848688,0.5434025840360983,0.9963112678431116,-1.4390230002258102,46.69218063925247,48.89610432340586,-3.730085494495198,-3.5554261478313336
1334,1,0.4448472641785599,2.247962571707767,0.6028868154589871,0.9236817945089003,-1.4469191344298102,46.693690378770704,48.89796454130311,-3.691183091548348,-3.6441186576627618
1335,1,1.1696383710821174,0.8549651112034118,0.49695934225512006,1.0507050560752127,-1.4331973043247639,46.684595374035915,48.889605262997044,-3.7720475339874473,-3.568630179549364
1336,1,0.9344767033804463,1.0701176352310602,0.4857830219016217,1.0635375572371633,-1.4493546789921339,46.68161553924212,48.88636237963504,-3.7353866028731266,-3.639554531485149
1337,1,1.308375792402151,0.7643064063146724,0.4000988566671435,1.159171616721613,-1.4348986864624877,46.67179045672612,48.878527363612626,-3.737272689970654,-3.561757714747349
1338,1,0.5377929641490021,1.859451622953806,0.6124433845937801,0.9116485438028066,-1.4341607605438182,46.69546563270068,48.899615791628044,-3.742345940422539,-3.629765542425475
1339,1,0.7774379816706374,1.2862762349880292,0.5430051803949207,0.9967845923546613,-1.4429324703593114,46.68651484264103,48.8949124790928,-3.702141326193722,-3.6078950108368764
1340,1,1.0477021210224193,0.9544697676321697,0.49055456807494247,1.058070284965325,-1.433652492687143,46.68489888105826,48.88623353881746,-3.761305974539208,-3.567975488306288
1341,1,1.2470842128596897,0.8018704668764103,0.4890738358759111,1.0597687100071167,-1.4322768393995557,46.682933219563274,48.8918790153144,-3.7596843457460256,-3.5692190202220613
1342,1,0.8363562650103612,1.1956627119755139,0.5244979153500023,1.0186710292858567,-1.4418470661841165,46.6817077216943,48.890121434464064,-3.7320655676928287,-3.690513951775396
1343,1,0.7592434747808582,1.3171005523473638,0.5158369633539635,1.0288119874894508,-1.4401549924387484,46.68025659345425,48.89108427373372,-3.737125079758389,-3.6986482886835934
1344,1,1.0895767805229488,0.9177875463903004,0.4980531491385703,1.049444125853223,-1.45482336715211,46.688997268663535,48.889349832383004,-3.7460650575700063,-3.7402608287295522
1345,1,1.0112264165230311,0.9888982167202162,0.5066394957186401,1.0395138030157938,-1.4543420576917523,46.68693175486453,48.8915462678317,-3.729645898245168,-3.7236158476934467
1346,1,0.9869144510205378,1.0132590509399582,0.4574043183995468,1.0957222539123572,-1.4509885439741697,46.677226767915265,48.88269510877762,-3.727008523212726,-3.5820772508715297
1347,1,1.585005361788503,0.6309126922268646,0.3994298150895862,1.1599015190730801,-1.444121151026275,46.676538564099374,48.88088042487313,-3.721209895150912,-3.5727118522187054
1348,1,1.3849270460816316,0.722059694645502,0.4565254778063711,1.0967102873538015,-1.4357789196368733,46.679754100799364,48.88510138084266,-3.8098309072339576,-3.5773925017340877
1349,1,0.9147707965070444,1.093170009163382,0.4960640175889713,1.051736500498479,-1.4537050982569755,46.682165624398706,48.889764549048074,-3.665400544608364,-3.5463011925462893
1350,1,0.870575586008085,1.1486653382796712,0.5308537335339918,1.011188680296647,-1.456067054588682,46.69115102556173,48.89308627960483,-3.8059250227558317,-3.5576237499335965
1351,1,0.6462871886560497,1.5472997415893295,0.5526543857983409,0.9852504719795685,-1.4398416116492694,46.68471903707394,48.89040572962794,-3.75451709849413,-3.6020945801885733
1352,1,0.718217838742424,1.3923352304239163,0.5562676861606101,0.980908649184573,-1.4391486921071328,46.691955918186906,48.89509026271568,-3.7418136504040413,-3.6232655959093396
1353,1,0.7323928862831832,1.3653873743570815,0.5665352068698393,0.9685012334815574,-1.4449901221412558,46.691738457281595,48.89662794030156,-3.7754737367067954,-3.616636732664655
1354,1,0.8581459317946063,1.165302966488159,0.5481779466956509,0.9906121952082849,-1.4284571229574892,46.68797604407268,48.8957780558246,-3.7110866613112887,-3.5838508922696235
1355,1,1.3219823629555094,0.7564397438437342,0.44931991152780776,1.10479239463936,-1.4517179798979385,46.679295118979226,48.88442768098717,-3.798018983599302,-3.6259602352147136
1356,1,1.4155878627738399,0.7064202980947457,0.45106162344681094,1.102841841155592,-1.4520963383391112,46.68003463978987,48.88425150631107,-3.805180074389412,-3.628195073175464
1357,1,0.9175709042947032,1.0898340338817265,0.5263409336502496,1.01650492074824,-1.4383774384913268,46.68584561021205,48.89134275306026,-3.676844612192901,-3.5306039159598326
1358,1,0.9262335459025031,1.0796413112263392,0.5313712726890226,1.0105778714063836,-1.439768286631918,46.68756241449142,48.89090286943718,-3.6847906042160368,-3.531665128004817
1359,1,0.834363363676322,1.1985185873860278,0.5469305973145022,0.9921028669460021,-1.4371634909207742,46.68631571508006,48.895202827219606,-3.744113682684825,-3.552116479383207
1360,1,0.5625779669853193,1.77753139775219,0.5899739233917854,0.939769782518874,-1.4556362671313743,46.69050132555459,48.90050781890461,-3.6805378453593947,-3.571802609200809
1361,1,0.9727377128267629,1.0280263495634534,0.5324056376108123,1.0093563935583212,-1.4280725842311308,46.68892240476073,48.89377353116466,-3.7481177446904255,-3.499479915466337
1362,1,0.64173241893801,1.5582818796265268,0.5794346725032622,0.9527614447584654,-1.4487314770204858,46.69092402132136,48.89668252071304,-3.7932000309845675,-3.688739828836764
1363,1,0.48127870807009154,2.077798130754548,0.6108450245683147,0.9136688878627083,-1.4195606907659646,46.69262174675856,48.89417401474107,-3.724907203336003,-3.543229397618832
1364,1,0.40605573826651187,2.4627160898380334,0.6123810949325753,0.9117273377576117,-1.419682079013832,46.69120598296973,48.897219789942504,-3.710528299650812,-3.547898116851142
1365,1,0.6521578003834311,1.5333712169233549,0.5803894562681832,0.9515894692772677,-1.4203754998856706,46.694155436314375,48.895431415425385,-3.789951910148742,-3.6853766403058192
1366,1,0.2589071521097551,3.8623884734404057,0.6596004353296134,0.8505092971610761,-1.4428212745302715,46.69657501015934,48.898392214108846,-3.8242631216947514,-3.5754079664605256
1367,1,0.14951305924740174,6.688378961902474,0.6824937604589382,0.8196271597480401,-1.4278470413062012,46.694907817838214,48.896460805340475,-3.7388055628961028,-3.6419732733080386
1368,1,0.14810268510790353,6.7520720456312295,0.6833920653936468,0.8183973994737592,-1.427013642027684,46.692768599716764,48.8955948519955,-3.7322958114080746,-3.650235286624783
1369,1,0.49687221996903097,2.012589876854713,0.6238213715578573,0.8971737357106659,-1.4272766004171795,46.69836350585461,48.902534463653254,-3.7844292805201767,-3.5221794722772324
1370,1,1.0523809840311755,0.950226215765959,0.517336718535761,1.0270604170326412,-1.4340054633164392,46.686347539453756,48.89352717709621,-3.805164760766533,-3.582719197083891
1371,1,0.5866428730236775,1.7046145891891524,0.5822951193961099,0.9492473775938184,-1.4236951330947312,46.690251617784064,48.89500703028525,-3.7844558231809784,-3.554115240253305
1372,1,0.6910466920162872,1.4470802212832692,0.5755107651941385,0.9575677514433573,-1.4426442050666768,46.692982785881995,48.89815464028561,-3.7677455394706376,-3.6691495111931896
1373,1,0.9675432807100487,1.0335454960383088,0.4901234121717823,1.0585649954426328,-1.4181410878102239,46.68162983996938,48.886362509186824,-3.7696787108529466,-3.6127969609523576
1374,1,1.0044071635108895,0.9956121743541888,0.4789499198805068,1.0713382112609953,-1.4441313953320236,46.67788966347269,48.88594002598109,-3.7381035519852954,-3.6396913865816627
1375,1,1.0154722661013078,0.9847634774303484,0.4846377807591164,1.0648473063970445,-1.4391604227755752,46.68026257186667,48.88327065789769,-3.72277135455885,-3.5483070784269306
1376,1,1.207381501579852,0.8282386293739846,0.45186860750958346,1.1019374432316165,-1.4780892035474495,46.678116139595076,48.88235088946011,-3.794076815208995,-3.553091944193732
1377,1,0.8297116845680864,1.2052379381888043,0.5402887398938805,1.0000161216539731,-1.398457925143516,46.68788175038376,48.892018349009184,-3.7519600768712804,-3.569825902327684
1378,1,0.740594628790591,1.3502663415653233,0.5536187528405924,0.9840928941894355,-1.4427524831659848,46.68941115960034,48.89441589547428,-3.712100452298206,-3.5673125452141674
1379,1,0.7206455197861643,1.3876447886566032,0.5509140970113139,0.9873371828325292,-1.4312744977132683,46.68983720132508,48.89323231607122,-3.7451358880489476,-3.616554776179423
1380,1,0.9800185294830741,1.0203888701241857,0.49570148553116616,1.0521539768377306,-1.4408088912455017,46.68251011008721,48.88811842525034,-3.7530543584490337,-3.5243215936360497
1381,1,1.0717855092396738,0.9330225043902688,0.48651300218506643,1.0627022214234478,-1.4403141900529897,46.68487128659341,48.886636408045526,-3.6677536108953053,-3.576628044423916
1382,1,0.9633990551296099,1.0379914685150549,0.5073233295900015,1.0387204526301945,-1.4489920581152937,46.685285538330255,48.88932623764184,-3.652422626813177,-3.53910781174745
1383,1,0.917519693606586,1.0898948621682445,0.5183547805092917,1.025870360889269,-1.4272889944327534,46.68426170155666,48.89221014525396,-3.8370183552102373,-3.706721967161331
1384,1,0.9132852867848281,1.0949481114717685,0.48424787481009457,1.0652930034003654,-1.4478043691095845,46.67987697915835,48.887228716132654,-3.650553613887232,-3.4584423397958566
1385,1,0.5669639412728122,1.7637805990889623,0.593985868753105,0.934791877413943,-1.4437196894835238,46.69172472075463,48.89935709860559,-3.8211624226943157,-3.6415290557824536
1386,1,0.7441085816557313,1.343889890068032,0.5729441613614602,0.9607027454430779,-1.4441836528734693,46.69549175498548,48.898232822543946,-3.8194094991682954,-3.6702817859222137
1387,1,0.6046379288632199,1.6538823521708281,0.5877741753854805,0.9424914878188615,-1.4331023185922838,46.68940469103724,48.89503069049762,-3.8272888950907413,-3.690693583035464
1388,1,0.9767959382891478,1.0237552807104153,0.5111591390589255,1.034263434505905,-1.4449682475077799,46.684087076101854,48.88637340640074,-3.6986855496999644,-3.4534110497893526
1389,1,0.6329194099983757,1.5799799851335992,0.5912248784606258,0.9382195844898165,-1.4332634985328188,46.69446921697225,48.89920310386393,-3.882530278400108,-3.695240659281073
1390,1,0.5388619247365186,1.8557629591086047,0.5942157017232993,0.9345061543227328,-1.4327097708363028,46.6914194927715,48.898139977777966,-3.894261879722957,-3.7180505594124775
1391,1,0.6778824625938783,1.4751819897708482,0.5825603824552784,0.9489210535913204,-1.449673072118219,46.69590210725348,48.89768479503939,-3.861552790273096,-3.696132812817667
1392,1,0.613061466940711,1.6311578103092716,0.6077636966183135,0.9175548655677049,-1.4559761341827977,46.696071087890935,48.90363205227244,-3.8463806186823786,-3.680749914886217
1393,1,0.5850348707817036,1.709299821160804,0.6006056017474284,0.9265380007282255,-1.451255046649929,46.6934790591769,48.90046303538461,-3.83657566181844,-3.6839529499732384
1394,1,1.1217325364291502,0.8914781086615661,0.5242712303411557,1.0189372535063073,-1.4204009679009502,46.69002587512787,48.894042946045715,-3.7504615863255006,-3.5018226760648363
1395,1,0.8522637499714807,1.173345692613892,0.5414281512920694,0.9986614752065553,-1.4145365392232627,46.68836628296937,48.89411771406574,-3.7744197705694233,-3.5243915604699625
1396,1,0.9795810104870699,1.0208446154981887,0.5296893383497275,1.012562066833636,-1.4185965455886518,46.68952180318574,48.8935098262385,-3.790505255695413,-3.558432210270078
1397,1,0.8834865533190311,1.131879139804967,0.5075778554317155,1.0384250696678412,-1.445272067711793,46.683665591364786,48.88407911889391,-3.8236079094724498,-3.567294283809892
1398,1,1.0207846543185641,0.9796385513529892,0.5115559342454825,1.0338017054629358,-1.4419586626051715,46.68591164716603,48.89453426149264,-3.766388727293673,-3.5335865081470796
1399,1,1.0567751080206917,0.946275127423251,0.5238799389703012,1.019396692691671,-1.4450876425357664,46.68946571809919,48.89330270813911,-3.7462531588373946,-3.560798011274096
1400,1,0.8003449287008634,1.2494612811793797,0.5516539434875354,0.986450414419281,-1.440940395043527,46.6890322288256,48.89385508405672,-3.756468637721441,-3.583702582578476
1401,1,0.9176767195107259,1.0897083675972143,0.5209866955302376,1.022789813088997,-1.432958961964502,46.68748718356558,48.89347710269885,-3.80755934910043,-3.5762291107559725
1402,1,0.6831239888737038,1.4638630999457996,0.5514855949063079,0.9866522400723285,-1.4416242147140015,46.69083380245793,48.89459105413416,-3.6569827470366625,-3.618161521237399
1403,1,0.6844598624106563,1.461006050052397,0.530855160793516,1.0111869961411089,-1.437959395493548,46.685353286185304,48.89031839236778,-3.7198286121475146,-3.577059094257956
1404,1,0.6799289681084005,1.4707418670248078,0.5491548230728099,0.9894437404863129,-1.4282325771033755,46.686772808201106,48.888614149180846,-3.704604984699111,-3.595791748800288
1405,1,1.562221745631721,0.6401139932894908,0.3944091998138256,1.1653714829312827,-1.455075641323663,46.67423843470096,48.878307426581515,-3.7854357120343205,-3.6174087085310918
1406,1,1.572433616836473,0.6359568946458082,0.392536044319016,1.1674089918677417,-1.4553369324550567,46.67462523385257,48.879027915472875,-3.8038133643459147,-3.6227136343379103
1407,1,1.2686594493134709,0.7882335961326307,0.42746825875830063,1.1291059148928273,-1.450891413164076,46.674397258984484,48.87807291669938,-3.7377261381718223,-3.6155637229109034
1408,1,1.675947599495044,0.5966773664649753,0.3569420923487704,1.2058040368198752,-1.4365531672028138,46.66928309802741,48.8732979077707,-3.7222833644717945,-3.6061379679100005
1409,1,1.3639413673540504,0.7331693457908159,0.35553841304210915,1.2073062713218845,-1.4343827317115345,46.66900789342034,48.87075786767184,-3.7190154180637593,-3.61418065212403
1410,1,1.4892417696931364,0.6714826432823285,0.36576495831719613,1.1963417455560015,-1.4373934720246064,46.671970301758925,48.877125463395174,-3.639180404795935,-3.6745538217300986
1411,1,1.8599575470323293,0.5376466799446892,0.3899014401992835,1.1702717670831362,-1.438704492589333,46.67164163461995,48.87709723183205,-3.625128535893078,-3.6704705466777052
1412,1,1.7270924714146223,0.5790077928953756,0.3814791050398238,1.1794004482311675,-1.4429397130135684,46.676061503513296,48.87582970557025,-3.7161562544993156,-3.5216890158966843
1413,1,1.5616780868358728,0.640336832814314,0.3972421617667697,1.162286560223979,-1.4483789638706308,46.673005667634435,48.879300633532466,-3.7248650917665205,-3.5233959323224457
1414,1,1.2822714290027903,0.7798660855897647,0.4055538700440392,1.153211640001774,-1.4590380523422168,46.67165491586562,48.87615218826506,-3.762594097899293,-3.6819053897221266
1415,1,1.2256595206315026,0.8158872698061898,0.39709209946330587,1.1624500719742268,-1.4345592946697796,46.67010056843746,48.87520560958443,-3.6856089241890855,-3.5975146681171175
1416,1,1.7570541754628817,0.5691344148432749,0.3666086734399129,1.1954350527375828,-1.4398726982844745,46.67146045983458,48.876684647911446,-3.695220977963607,-3.588689872460962
1417,1,1.7122907567379646,0.5840129639577515,0.3723886717659103,1.1892148443512807,-1.4476430082224876,46.67161274353906,48.87669150776234,-3.689959564739917,-3.639012788371359
1418,1,0.6185449907145795,1.6166972734590273,0.5700906265171296,0.9641801684474728,-1.4351618787047777,46.691193893736475,48.89402131270673,-3.7922509770213204,-3.5807460244026914
1419,1,0.7782180328563123,1.2849869288297986,0.5524633884085831,0.9854796302048692,-1.4285934893258556,46.693296747614376,48.895246235421084,-3.7521741850561146,-3.615072136833345
1420,1,0.8207833222509227,1.2183483422367698,0.5703949848158121,0.9638096667774636,-1.4388436621933305,46.69097170348608,48.899325757166885,-3.788768751737915,-3.6518240442378613
1421,1,0.25943750966116197,3.8544927497417345,0.6554539084456724,0.8560128469222577,-1.4343309682856786,46.69654441687112,48.898004514017586,-3.7494738890376085,-3.471224778239538
1422,1,0.2971005829142013,3.3658634735455455,0.6341128742862345,0.8839356302844157,-1.414244935115373,46.69265747431442,48.89519698557872,-3.771212701154981,-3.627812665405194
1423,1,0.30784757256605677,3.2483608419079664,0.6392852794277973,0.8772278729194878,-1.415264854001533,46.6910723826851,48.89599576868624,-3.784071445206534,-3.6296893869412497
1424,1,0.3459236596382237,2.890811229985908,0.6398991129070205,0.8764293532968511,-1.4189897519753603,46.6930957232242,48.896402106351445,-3.7914477784800553,-3.624469948937702
1425,1,1.1103772286911475,0.9005948376469731,0.4854919110922964,1.0638705748861101,-1.464289446689519,46.6816718092325,48.88397928564792,-3.710628903951481,-3.520271123556314
1426,1,1.2675024793084726,0.7889530918673885,0.4602298801226037,1.0925422132559581,-1.41982398536345,46.68140989663602,48.8868710868657,-3.8349257209134247,-3.6160098874157565
1427,1,0.8874669324757147,1.1268025471217935,0.4820146460144617,1.0678436689511441,-1.46675897952588,46.680609018882414,48.88512935878564,-3.663547805191802,-3.5528643986364288
1428,1,0.8470784430239748,1.1805282122752556,0.5263407903786282,1.0165050892488392,-1.4323037803132586,46.68331993949621,48.88956988475668,-3.8278830567222077,-3.6574470797160963
1429,1,0.37358607477490213,2.6767592999887184,0.6287433451254865,0.8908602148513456,-1.44094989441786,46.69166042538909,48.89811303553402,-3.683531655362316,-3.521976161389728
1430,1,0.7515572091361999,1.3305706975379121,0.5664715559079591,0.9685784742251091,-1.4306322860788598,46.694424186539166,48.898264218031635,-3.760930862509736,-3.707904019510913
1431,1,0.6186832913371835,1.6163358765333107,0.5749409310099135,0.9582643748539811,-1.4315804892727264,46.69254554108101,48.896256544020005,-3.766011031477764,-3.666603361166593
1432,1,1.0337456306808106,0.9673559629378204,0.4709069742890003,1.0804777282010551,-1.446912859543989,46.6812006967916,48.88429160294326,-3.745443615702724,-3.5240745508586557
1433,1,1.298028296871066,0.7703992296705152,0.4143694764856482,1.1435464333654985,-1.4445330868160058,46.67334766707221,48.878359121678734,-3.720257251433256,-3.5851681483126745
1434,1,1.5994618209977374,0.6252102969086216,0.39997947858284344,1.1593018713197922,-1.4412645594138749,46.67529147447014,48.87702957350512,-3.773794523097575,-3.5840772219792116
1435,1,1.5181215475017786,0.6587087849754852,0.39700866407186247,1.1625409803213569,-1.4600178995450972,46.676181544221535,48.878124429428446,-3.7078065214210887,-3.6108102574598018
1436,1,0.8167527296065574,1.2243607688727476,0.5431955259103379,0.9965579008971472,-1.4209752190913345,46.68766900503708,48.89329483091053,-3.843099498829081,-3.6264444196807486
1437,1,0.5069603944519754,1.972540677622363,0.6111424406661483,0.9132931895420807,-1.4531477004691917,46.693609126596684,48.904012720691824,-3.818461593189691,-3.6189970927563695
1438,1,0.8357870064912579,1.1964770835552103,0.5177302831824753,1.0266004641314677,-1.4217628458239,46.685955317607984,48.8848832525363,-3.691512383352536,-3.574566106936896
1439,1,0.6093939537853417,1.6409746007297095,0.5508833989718245,0.9873739658018476,-1.44044283056376,46.682798274200195,48.889938447144466,-3.773285549279425,-3.496170951002618
1440,1,1.0283450731985253,0.9724362240484492,0.5137096105003188,1.0312933692880475,-1.4309461437188664,46.688014221219795,48.889280116740586,-3.777784367762342,-3.538930922613809
1441,1,0.9689675340742422,1.032026321661444,0.5056123233322816,1.0407047834493732,-1.4269076770318643,46.68684628914802,48.888360460713926,-3.7817378332945513,-3.547454863147921
1442,1,0.892260024467359,1.120749526570976,0.5174594789830969,1.0269169625310046,-1.4567052192747463,46.68701103946158,48.8898296110345,-3.7108215689586443,-3.556815005955696
1443,1,0.5122866145733497,1.9520322638779761,0.6124767244548469,0.9116063682225323,-1.436909086453176,46.69617782676838,48.900045112821715,-3.711637333252612,-3.6206601416386204
1444,1,1.17671195216254,0.8498256503320274,0.44340738839096056,1.1113996818460992,-1.4411212203527752,46.67749455473934,48.88053663828474,-3.8029010012872995,-3.5620183897346576
1445,1,0.8928459585924824,1.1200140297173315,0.5597606650756016,0.9766993785757095,-1.4570490275464372,46.69475898532979,48.9000361930379,-3.762966853899206,-3.588575317785106
1446,1,0.5694831393671203,1.7559782386381502,0.6058592809644281,0.9199508233108916,-1.4169672345669726,46.69352481471481,48.89927908116015,-3.7878393384686766,-3.5967469877289298
1447,1,0.6368378796736295,1.5702583528989922,0.597176510556405,0.9308199282657622,-1.4417139286635656,46.696665906028535,48.901313378731516,-3.7933158437827466,-3.614016508378638
1448,1,0.2862876381616666,3.4929904987210807,0.6450495818505986,0.8697081595852736,-1.4461452796727567,46.693165836217865,48.89746815195301,-3.8780498772148504,-3.585228319990241
1449,1,0.29509854154917026,3.3886985504920797,0.630856088765627,0.8881402599156163,-1.4478416172328006,46.69110463448511,48.894399733309655,-3.876449226907669,-3.5816666154152936
1450,1,0.23495939637031388,4.2560545160063485,0.6789433989745164,0.8244737887398392,-1.4391875408248465,46.70086297889574,48.90653240554515,-3.638250022796353,-3.4861329318618246
1451,1,0.3240707001415185,3.085746411395136,0.6440243113499425,0.8710491309773295,-1.451430033476185,46.69545791755229,48.900891489567385,-3.6885038651640887,-3.503425608293973
1452,1,0.5077294926192893,1.9695527136727307,0.6002725628849436,0.9269544708481058,-1.438723840947904,46.69331148345359,48.89655904058541,-3.723991017312292,-3.6102535245590226
1453,1,0.6592443132858036,1.516888321744943,0.5750776355435178,0.9580972844003754,-1.4264807674282753,46.69291164681908,48.8970832096553,-3.761492482466872,-3.62653258862721
1454,1,0.8606614909936513,1.1618969948864326,0.5381323074508398,1.0025766868235193,-1.442356430729827,46.68974938922404,48.89538793380916,-3.767573957995589,-3.561626199952465
1455,1,0.9945144923907742,1.0055157643766848,0.49785938643226996,1.0496675601572696,-1.442219031945412,46.6844283696435,48.88697730953508,-3.7702703193967584,-3.654651183763595
1456,1,0.8809497278744988,1.1351385537205834,0.5318576261615282,1.0100036550459153,-1.444898937976136,46.6903556903652,48.893869034270494,-3.7344189548443216,-3.613422268348225
1457,1,0.9172826946961115,1.0901764589936935,0.531270148997869,1.0106972377675265,-1.439908841504487,46.688611832702115,48.89239055949383,-3.7344967038565042,-3.5559474577098547
1458,1,0.5405316621630435,1.8500303867460859,0.5774386604840936,0.9552083571959253,-1.4329576675455942,46.68687775466891,48.893704720259755,-3.7437769305229707,-3.6223377340484495
