iteration,chain,mass_quotient,mass_quotient_inv,cos_i,observer_angle,initial_phase,offset[1],offset[2],log_σ_common[1],log_σ_common[2]
1395,1,3.1188205890147978,0.3206340254140394,0.6465574032588327,0.8677332873678625,-1.4178403351988242,46.695832191161706,48.899337847958684,-3.7242979290313594,-3.60393658076022
1396,1,2.1980751902545888,0.45494349075664536,0.6294571931851,0.8899418745118075,-1.4245773531707393,46.697438997461674,48.90461468423928,-3.6835587864134363,-3.568626953874639
1397,1,1.41141381916157,0.7085094296398738,0.5534145896856911,0.9843380356605078,-1.4478828214132438,46.69035056899683,48.8919978981847,-3.8228670252746264,-3.6278632612884394
1398,1,1.5364041442635732,0.6508704130574435,0.5591776983837808,0.9774027216521886,-1.4283554059452492,46.688668404998275,48.89048520471331,-3.6814666088422743,-3.7374342633299094
1399,1,2.196078568061052,0.4553571145147661,0.6107802282957572,0.9137507245687061,-1.446347578722403,46.69142728511053,48.898195594186085,-3.724771087181412,-3.64174752426726
1400,1,1.3810154681045559,0.7241048511733907,0.5875615428245665,0.9427542884186368,-1.452018727767643,46.696416558259095,48.898080815342716,-3.714547303878777,-3.6199276537145737
1401,1,2.786271886363225,0.35890251949003,0.6172523369614952,0.9055507826143057,-1.4338449047890092,46.693844177491314,48.89262190183302,-3.7610103034647993,-3.6844154287085504
1402,1,2.525122718401416,0.39602035683757647,0.6188162277021988,0.9035614813422321,-1.4445339941854591,46.69014298285267,48.89900064962654,-3.7963391222169784,-3.685616836105596
1403,1,0.8734713915726778,1.1448571866784423,0.49290987658691676,1.0553653530614437,-1.4577629953641145,46.68383713389885,48.892046448605896,-3.774502901105521,-3.650491982608558
1404,1,1.4232026206724286,0.7026406398321022,0.6021021879593689,0.9246648855274936,-1.4454736626367424,46.70047802552256,48.90187131981299,-3.7754410315858866,-3.6023130453389753
1405,1,7.167960898503224,0.13950968959789037,0.6791408623010824,0.8242048015221417,-1.4344981967606827,46.692346095726116,48.894995610845974,-3.6957475932381905,-3.4416731074967633
1406,1,7.225290028484322,0.13840274868658442,0.6846788659809576,0.8166333259991748,-1.4289297141144641,46.69283467608892,48.898017474140914,-3.679284938440179,-3.4725654051884547
1407,1,8.465939767444326,0.11812037735556406,0.7067639261210655,0.7858829162073252,-1.431820137454087,46.69374240676045,48.90071437236222,-3.6921607436991075,-3.4808245169171728
1408,1,9.294983323069346,0.10758491599636186,0.7031812655360371,0.7909343843183877,-1.4148388438871553,46.69436273918782,48.89604288240209,-3.7610327249233153,-3.480321625920601
1409,1,8.147194999664936,0.122741630713531,0.6922337731746454,0.8062165813779485,-1.4301186482040946,46.69323332105875,48.89456437422016,-3.72119738498935,-3.71554824090733
1410,1,8.410174568044265,0.11890359610365898,0.6952745304432006,0.8019945380796751,-1.4381729898058608,46.69152243089551,48.89814537594907,-3.764388081483818,-3.4424691292472893
1411,1,7.519813385820694,0.13298202344829366,0.6893463757373959,0.8102099195306184,-1.4226212264777571,46.69468826404595,48.899426101696925,-3.788519307084319,-3.4635886825033486
1412,1,0.8908443524219379,1.1225305490025286,0.4891608933514634,1.0596688984030496,-1.4567900606571456,46.68224331192817,48.88830198728456,-3.7071763167034977,-3.6714004248085668
1413,1,1.1756492734138264,0.8505938145108706,0.5505339241791417,0.9877926501577202,-1.4157961342793441,46.69006915971017,48.89349509209588,-3.7784980401807813,-3.6371316425155946
1414,1,1.615710105864958,0.6189229097286965,0.5825961756681498,0.9488770152897751,-1.4247973749423974,46.689060810976315,48.897236882263904,-3.8017268355593505,-3.6424254624498666
1415,1,1.3453766153381512,0.7432862951528683,0.5428950264213408,0.9969157647412531,-1.4413512543167601,46.68970070334269,48.89113458444232,-3.791996374403776,-3.6003523231016406
1416,1,0.8728112470569998,1.1457230911859388,0.48079116302700764,1.069239543427029,-1.4559260097795932,46.68343499173157,48.88678298571864,-3.81346937946151,-3.6791132874602
1417,1,0.9485533193235726,1.0542369939869218,0.47660135690630623,1.0740116463179339,-1.4553936586332932,46.68015089679601,48.88697722838684,-3.831707886655108,-3.6492949041640648
1418,1,0.8612472022630686,1.16110681970558,0.47463493200458007,1.076247105341733,-1.457083451333048,46.68284205357423,48.88493236717693,-3.8322252009175246,-3.6272864907213123
1419,1,1.4147963680495574,0.7068154983876606,0.535070854920976,1.00620471077258,-1.4226328666339554,46.68630432681085,48.89106297693967,-3.662778661906948,-3.607468945081574
1420,1,1.1893321704184128,0.8408079970191971,0.4902790610582594,1.0583864189986207,-1.4480404980149084,46.67952078527009,48.88396699196505,-3.697006492097929,-3.6749000681263166
1421,1,0.8887313997706272,1.125199357486514,0.4725588444682718,1.0786043099264946,-1.4457400318628222,46.68167138060666,48.88439636146929,-3.792803915771009,-3.653969889552362
1422,1,1.013364246195788,0.9868120014634838,0.48871845349801435,1.0601760988338575,-1.4340756501743277,46.684629299166225,48.88565902172425,-3.8094369976216327,-3.660068178925656
1423,1,2.3485104655672897,0.42580180700129305,0.6373375464732808,0.8797581270140867,-1.439657532307975,46.69575906241954,48.90460731240149,-3.721597851430723,-3.5741230626206977
1424,1,1.8883141211925694,0.5295729078001321,0.5963298582313498,0.9318750456782541,-1.449604235133522,46.69252706208183,48.89589891174464,-3.6667339161880457,-3.579347301558826
1425,1,2.0573708991415827,0.48605722984476935,0.5998196614126039,0.9275206221851239,-1.445569616828985,46.69256658094479,48.89615421250684,-3.693405525927146,-3.591998024435936
1426,1,2.462742535665766,0.4060513778918692,0.6295300376911604,0.8898481242209858,-1.4495485988988823,46.69560512063607,48.90241430904675,-3.6904090889567662,-3.543381435126798
1427,1,1.8885103620015602,0.5295178782816622,0.5973539022589248,0.9305987536849432,-1.4387837931935523,46.690456182663254,48.89694590635548,-3.742771019976361,-3.5741329780564026
1428,1,1.5382392694991447,0.6500939222060057,0.5764359918932425,0.9564359318340299,-1.4617554540737494,46.691443179595495,48.89636999671304,-3.7061407098433805,-3.4951251716066176
1429,1,1.108635897288191,0.9020093995206878,0.5290700390410774,1.0132920412232767,-1.4451568849116483,46.68801002972015,48.8925601157236,-3.614117688349491,-3.6453634984274665
1430,1,1.3210203899479045,0.7569905866777997,0.5707995930457725,0.9633169811307012,-1.4286334337018975,46.69396951100939,48.89918598151278,-3.889101551335202,-3.6064141730569497
1431,1,1.7581731350034082,0.5687721988756593,0.569774279581585,0.9645651632077867,-1.4426704387415652,46.68583851868119,48.8908365695977,-3.8296767201721735,-3.636447883099874
1432,1,1.437906202322623,0.6954556551635418,0.5473537574255639,0.9915973232688301,-1.4415496446937432,46.68818029237257,48.891316041641176,-3.82699169982115,-3.6253710446972716
1433,1,0.9969828073509284,1.0030263236505437,0.47449872250658665,1.0764018502683272,-1.444663955359414,46.683320906063024,48.88302989651388,-3.664584673625402,-3.562156816101247
1434,1,1.9841489791965006,0.5039944129623569,0.6046922058433375,0.9214169692038143,-1.440270884798982,46.695320752212595,48.895442230128,-3.7022864308409953,-3.691139695275253
1435,1,1.474129274562497,0.6783665566215605,0.5674715741262445,0.967364472759397,-1.4434789175581162,46.69369012094695,48.89414696556727,-3.798346695303245,-3.526019721796438
1436,1,1.687902571867367,0.5924512567651793,0.5792952798819895,0.9529324643321222,-1.4449230243100166,46.69287800471539,48.89586259393188,-3.7996683418871906,-3.589420765995469
1437,1,1.531021505891332,0.6531586892489919,0.5917397929646024,0.9375809846386389,-1.44286835447653,46.69205913391577,48.90276581297994,-3.8346475460730973,-3.584380633162721
1438,1,2.61673733973071,0.38215528353446077,0.6387115347952517,0.8779737630174836,-1.4513029746350046,46.69683137299502,48.901693499704535,-3.8208803156825457,-3.5062071141394986
1439,1,2.7208697826564303,0.367529532789211,0.6451899731029146,0.8695244209908128,-1.4405356554941948,46.697115789127274,48.90177491826653,-3.805487344278661,-3.443353626042692
1440,1,1.4835453566241183,0.6740609550863682,0.5704526895539669,0.963739410853722,-1.440815707328759,46.691555637592096,48.899840366193445,-3.8264432760012532,-3.5535934711287496
1441,1,1.7270780370976095,0.5790126320409474,0.5668187228315317,0.9681571356765389,-1.4300284306995712,46.68819475494887,48.89549956834732,-3.7793985350081916,-3.57875637675775
1442,1,1.0081133795287847,0.991951917618059,0.5090583382106301,1.0367059152543177,-1.4308499486041364,46.68853427242864,48.89079292377059,-3.7959570795045554,-3.5195685275816295
1443,1,1.5721623092955348,0.6360666415213114,0.5425353943639953,0.9973439405692772,-1.4357406102165187,46.685086916587515,48.89098944354567,-3.7831307195644657,-3.6693790084042943
1444,1,0.788442719481976,1.2683229552262487,0.47852977279026043,1.0718167622480546,-1.4280885834644461,46.685219592926636,48.88882038598476,-3.7175165215470023,-3.609656316757766
1445,1,1.8660402578944906,0.5358941189877275,0.566005078213104,0.9691444220321461,-1.4418761415284538,46.68403350696143,48.88889085219191,-3.7143422699405297,-3.616705032139283
1446,1,1.2439595952072444,0.8038846308616635,0.5680128436136627,0.9667069590323666,-1.436462455621847,46.69505401045867,48.901591936220846,-3.789457112650719,-3.551856235861646
1447,1,1.7911984612799159,0.5582854282296791,0.5999739988189268,0.9273277190818394,-1.4371472721392184,46.69271273764619,48.89891653748061,-3.797728069185142,-3.5811256498386737
1448,1,1.199316736995626,0.8338080918515917,0.5083976431148938,1.037473337918189,-1.424057739017542,46.681886338032776,48.88803533726004,-3.697500710022272,-3.5880806906890106
1449,1,1.0427535866620345,0.9589993386655294,0.4868638985691776,1.0623005430989876,-1.434384340005423,46.68024481794357,48.8863750859964,-3.767033829215257,-3.555234017606351
1450,1,1.0570580611511675,0.9460218286505193,0.5164284831747336,1.0281213699834553,-1.446536175650491,46.687091424129584,48.88901157220462,-3.7685135905032454,-3.558622883235383
1451,1,2.6982058173558303,0.3706166496149554,0.6460908982114191,0.8683446459192032,-1.4316603923830722,46.69838567578393,48.89987769068247,-3.7204696809950173,-3.48910988032258
1452,1,2.0355741151096605,0.49126189637468837,0.6019671006405558,0.9248340682456327,-1.4251640170065312,46.68927725603141,48.897889809376196,-3.739496526069215,-3.6323497315123694
1453,1,2.5441436977219825,0.3930595590553303,0.6215628001744399,0.9000602136461712,-1.4441727763291696,46.6918955229423,48.89853349988191,-3.735242976844862,-3.514073411939079
1454,1,1.3543250282251622,0.7383751899723039,0.5438258648921059,0.9958069629276993,-1.427548702591993,46.68639348102945,48.89356416948143,-3.7594216646515406,-3.532098302122328
1455,1,1.056431530587705,0.9465828792933589,0.5166641851996259,1.0278461005140342,-1.4150284330359055,46.68787360336985,48.88770459591138,-3.8200174972716723,-3.567513339981428
1456,1,1.1340492910340263,0.8817958865687398,0.5396853656668757,1.0007329962884826,-1.4289510441466429,46.68646052628083,48.896325157001456,-3.817527097955819,-3.571313304816203
1457,1,0.8797639377067776,1.1366685506644358,0.5220848265259361,1.0215027839200983,-1.4269205017901454,46.691163058088314,48.89451097552855,-3.797959126126691,-3.560025346421386
1458,1,1.2126380660477554,0.8246483662344628,0.5386671514678516,1.001941999925144,-1.4376306791392224,46.68379883260757,48.889274216161205,-3.7969220940037105,-3.537879642879978
1459,1,1.3268787394012036,0.7536483706501182,0.5256602574170172,1.0173052604520154,-1.4377217235881623,46.68421263700163,48.88919899608137,-3.7977258637661775,-3.5369933464113057
1460,1,1.2031885511663722,0.8311249296966788,0.539159136023779,1.00135794585072,-1.412632288434985,46.68849509312673,48.893363085911425,-3.7879600091556367,-3.570630935714105
1461,1,1.8401866945106016,0.5434231227641554,0.5894420596980252,0.9404283422297294,-1.421185632428558,46.69035105881646,48.89561253175149,-3.6989267930220846,-3.5899131496098766
1462,1,1.060883129856567,0.9426108982760443,0.5182798019207762,1.025958035826484,-1.4232002548873655,46.68597123696033,48.890255207545415,-3.7390139486337715,-3.5766530954918303
1463,1,3.464483802327153,0.28864328917580245,0.671560347905339,0.8344836685134371,-1.4191981142487828,46.69843148697125,48.90429086414248,-3.6916661131788873,-3.573512629694842
1464,1,2.987713498101287,0.33470411424505964,0.6119465387979958,0.9122769003374426,-1.4454754609374991,46.689124811775066,48.89559183333594,-3.783818878454856,-3.607229562037703
1465,1,1.2043735877211714,0.830307149040131,0.545033362434223,0.9943674202750085,-1.4419800198905932,46.69355844298142,48.89511576740152,-3.649433423605759,-3.63463681111185
1466,1,2.757615500123764,0.3626321363348586,0.622439685418857,0.8989403321972834,-1.4446297439787181,46.69499089787179,48.89488971350382,-3.8347863140548695,-3.517950333294495
1467,1,1.1622570414015925,0.8603948734043178,0.5650700096898119,0.9702782198684268,-1.4682063730856763,46.69211675481307,48.90393108145914,-3.7573232283204576,-3.5856160568453443
1468,1,1.5949428437019595,0.6269817153315281,0.5632185333047882,0.9725205967751128,-1.4581968379295982,46.69065593652497,48.88953314940819,-3.7114112922667926,-3.5706425233743797
1469,1,1.9560513294453794,0.5112340279350138,0.621689458587444,0.8998985180812904,-1.4358007824693961,46.699410774927074,48.899785246983875,-3.845513740338855,-3.541798648821081
1470,1,3.3726758670055217,0.296500476011608,0.6417127826827242,0.8740668884847858,-1.4193520286608905,46.69520040910029,48.89655332289036,-3.682201256607165,-3.5864031067265416
1471,1,3.1950844639722087,0.31298077133046276,0.630441024188541,0.8886750897196127,-1.4324417350866192,46.68992182923806,48.896128580897766,-3.6402488172113308,-3.6236752798540746
1472,1,2.10037645806533,0.47610512685002493,0.6093303924984199,0.9155804970167118,-1.4564894257805787,46.69379112864469,48.90040706665871,-3.645438361595994,-3.6774948864889705
1473,1,1.1686880785489844,0.8556603069328614,0.5153224824846873,1.0294124262143596,-1.4278013605315683,46.68416330953471,48.89053533839308,-3.754775822643612,-3.655887766350323
1474,1,0.8247934351367304,1.2124247810413582,0.4635882137387637,1.0887557278680986,-1.4525490630947668,46.68060421938994,48.88644847679077,-3.735916651532499,-3.614691737165753
1475,1,0.9463739237441807,1.0566647864130239,0.5181609933875718,1.0260969530259603,-1.4411344119935359,46.68705849439914,48.894695196115535,-3.7249967766398178,-3.5279044012941565
1476,1,1.3984929473155996,0.7150554473081149,0.5481835866370955,0.9906054517697402,-1.4330022459749314,46.68647433362323,48.88947972790401,-3.7033364596895124,-3.5680938422650943
1477,1,1.0524184989161727,0.9501923436635183,0.537821232904475,1.0029457134373125,-1.4320877232075824,46.68762154596365,48.895826180722466,-3.681185251505092,-3.572904770198334
1478,1,1.4827116881780442,0.6744399521317592,0.5752624832774418,0.9578713185290093,-1.4141829877172531,46.692834010246614,48.89731316086182,-3.8468229850357702,-3.5648656511517602
1479,1,1.728557138176594,0.5785171793944119,0.5880253669783159,0.9421809659913409,-1.4145460472881073,46.69370254121223,48.899605620993334,-3.743284783502049,-3.6023160186188323
1480,1,3.1886723515603848,0.31361014546089927,0.6228890109893149,0.8983661061556703,-1.4127442301523432,46.69124249316466,48.89595536860844,-3.723373972835024,-3.585958664460095
1481,1,4.068635117160326,0.24578266942205979,0.657896551608703,0.8527740076969501,-1.4139129010868827,46.694418262995875,48.897525161777054,-3.7330959611848207,-3.55493762424088
1482,1,3.947658202293138,0.2533147371824426,0.6516561437854103,0.8610305281264061,-1.413867047169285,46.69443021457005,48.8980606085544,-3.736778751090449,-3.549720968888308
1483,1,2.3433135511208363,0.4267461345587693,0.6053806992735281,0.9205522424818968,-1.4185679746901119,46.690453822813595,48.896127749590626,-3.650356002082886,-3.5594667205997403
1484,1,1.3651217682914625,0.7325353849214229,0.555386786743215,0.9819683169491502,-1.4397569197729303,46.68935511309269,48.89561940635754,-3.791221479827937,-3.6509088144349096
1485,1,1.292819717298708,0.7735030543078796,0.5537106902504216,0.9839824906479104,-1.435888973145019,46.691719139105075,48.89238399059248,-3.8402033192273755,-3.6639857659182993
1486,1,1.4353117582393307,0.6967127484740184,0.5647269989873118,0.970693909605763,-1.4396987264438528,46.69065065722252,48.89439257477858,-3.838781693491565,-3.6385288947677137
1487,1,1.8979039987778767,0.526897040442474,0.5951305777857329,0.9333682027129151,-1.4170465005255033,46.69034217378267,48.89486361808267,-3.758984996994561,-3.617964644573893
1488,1,1.767924895669091,0.5656348877996533,0.5928839392814029,0.9361609348838033,-1.425078066124432,46.69363747156239,48.90060365532611,-3.7995930587523197,-3.563632645955095
1489,1,1.3600312422017986,0.735277226706254,0.5690066842571206,0.9654989012206168,-1.4358119522060655,46.692708997633254,48.89573605623131,-3.7956843185370395,-3.6167963975881476
1490,1,2.635426638609093,0.37944520456383224,0.6335444734043453,0.8846704983062249,-1.4390763162244982,46.69544462816473,48.90264955301398,-3.8802599921506578,-3.6465777270550985
1491,1,1.9070193702049998,0.5243785226431668,0.6130430028070644,0.9108898042808931,-1.4502120080433072,46.69757756361552,48.89993790034682,-3.8493116408563117,-3.6065126010521205
1492,1,3.3603556249515565,0.2975875507266932,0.6439839943714437,0.8711018313948817,-1.4318573048086918,46.695223050639875,48.90096361702571,-3.8995712626055576,-3.5909488938589895
1493,1,2.8580421646147043,0.34988986949911255,0.63459261426548,0.8833150444249611,-1.4412487274335883,46.6934924879035,48.89717437277369,-3.8731142355733357,-3.6806282493288798
1494,1,5.632133926914546,0.17755259604556856,0.6843209590662149,0.8171242732885478,-1.4403098600037239,46.69571424275115,48.89952870595238,-3.725618020217663,-3.6332009874575606
1495,1,1.6889777623451643,0.5920741067730158,0.6028957025043368,0.9236706553950526,-1.454671063682567,46.6952624750154,48.89997088978181,-3.838036002886367,-3.6045029311390016
1496,1,0.8934399547470901,1.1192693976654249,0.500910503865046,1.046145872416742,-1.4447276572100753,46.68513141235777,48.89191860782369,-3.8032096366491124,-3.6259316682713294
1497,1,2.492866121443384,0.4011446869922538,0.6410312439331078,0.8749551993952596,-1.4225907028191584,46.69898204614388,48.90396769678623,-3.7862250061349356,-3.553715188331993
1498,1,2.8513588116450754,0.35070998287411453,0.6101859681814236,0.9145010253026526,-1.4610310711748156,46.688627991570655,48.89423337278998,-3.6938546199487483,-3.54004741834216
1499,1,0.8941424408993732,1.1183900397280662,0.5120338407282121,1.0332454230425978,-1.4567050616248352,46.68884793544259,48.895602269329586,-3.6814963719396787,-3.528658438638846
1500,1,1.2094922013356837,0.8267932599281465,0.5494948416297885,0.9890368293540464,-1.4553204955006018,46.68816765047242,48.89576171990271,-3.695876497971855,-3.513438162963116
1501,1,1.657099939816908,0.6034639046034178,0.5930876295957084,0.935907970346544,-1.425229593639156,46.69213498620725,48.89921312942929,-3.6865840857413117,-3.6399304968736654
1502,1,1.6756962283641574,0.5967668740152364,0.581383939004055,0.9503677224459995,-1.4439820303418465,46.69296521418847,48.89486492467919,-3.805024947712509,-3.615440836235946
1503,1,1.4613392949065591,0.6843037776958855,0.5591728449282597,0.9774085758933714,-1.4330919428041025,46.69043830721574,48.892289092758325,-3.7044960855492293,-3.5869727727672434
1504,1,2.282005843015519,0.43821097262335074,0.624403696564986,0.8964284402282029,-1.4427834348836812,46.697618005371176,48.89833522918585,-3.6701808838557235,-3.6339914681931655
1505,1,0.6958548910525775,1.4370812260690742,0.4056207269513032,1.153138496907264,-1.4424326026250898,46.673224934628195,48.87766013544267,-3.814456140748664,-3.5389706283438827
1506,1,0.7595506414984228,1.316567909188023,0.3792441057484242,1.1818170881976053,-1.4522980599449584,46.669200995234846,48.87430709685759,-3.7038866815497835,-3.6244934898899945
1507,1,0.5421222297287456,1.8446024626224173,0.30131621959036736,1.264723599818375,-1.4418571116443737,46.665423998361014,48.86954494713653,-3.7719799271249568,-3.5186582740072367
1508,1,2.2158139451265986,0.4513014290750237,0.6086281793241459,0.916465804027742,-1.4401367755226993,46.69455078310004,48.899582928937924,-3.7117748288012447,-3.531839732832229
1509,1,1.7023071509575278,0.5874380539595994,0.5829349640051046,0.9484601170204933,-1.4331456579801154,46.69113775111389,48.894889816248465,-3.820563038018145,-3.641290163541264
1510,1,1.8395055019202384,0.5436243593488096,0.5734334249774238,0.9601056625788013,-1.4267849199239633,46.68832399042793,48.89370878007179,-3.8003491537511382,-3.627131172236575
1511,1,1.456461003661329,0.6865957945225769,0.5686927294517189,0.9658806363499163,-1.433914380107916,46.69067965843273,48.895742980157,-3.7985923220539943,-3.602002513416691
1512,1,1.4621659148838593,0.6839169138198866,0.5660142366235914,0.9691333128303844,-1.4281791590821298,46.68981954148322,48.89516761840977,-3.798438790406032,-3.5460115250336823
1513,1,2.7971274474402357,0.3575096304300115,0.6479328555102057,0.8659288987480948,-1.4347628901420657,46.6984495593076,48.90231524120013,-3.7516388356184835,-3.5863670302404347
1514,1,1.709581941018275,0.5849383267375718,0.5791704237788595,0.9530856315345175,-1.4312908348834217,46.69027549671819,48.896002465619574,-3.7192680322733227,-3.5769691098202636
1515,1,1.0737836247699193,0.9312863196384383,0.5286727931202843,1.0137601041535693,-1.4262444508705583,46.68803924496393,48.894199155350755,-3.7801518255920334,-3.5654506178555634
1516,1,1.8914997050885451,0.5286810234808828,0.5767752839023602,0.9560206532201931,-1.41585834648443,46.687708351291256,48.891515014344115,-3.7829314121791264,-3.5744293978832804
1517,1,1.4524752196925794,0.6884799041264559,0.5936149822064578,0.9352528280186674,-1.4124952120479426,46.69664813118325,48.9010068000151,-3.887310287108588,-3.572375255463345
1518,1,1.5091481997318834,0.662625446710708,0.5421750458785741,0.9977728506446302,-1.425400657066916,46.68624634548582,48.8913251911194,-3.7764902037151624,-3.575256984056625
1519,1,2.0482341575716685,0.48822542886677234,0.6210773435082304,0.9006797687892425,-1.420253186009542,46.69934279814323,48.90266208736909,-3.6948860898688975,-3.5800439452970303
1520,1,3.563334423156877,0.2806360226818303,0.6514586224223741,0.8612909045218845,-1.4363496802495777,46.69331548654815,48.89920562591423,-3.7401091266352267,-3.4807465863487996
1521,1,2.905267827786292,0.3442023452832449,0.6361285054836576,0.8813261025389169,-1.4421021009916006,46.69462182141957,48.901897007156734,-3.7214683249393783,-3.627326228381962
1522,1,2.0752500779819028,0.48186963615125356,0.5990887361416133,0.9284338119221162,-1.4389939208044484,46.691403059714766,48.89610958183457,-3.7432512140601215,-3.704454218888059
1523,1,1.2438738801367102,0.8039400263715588,0.5371590987448319,1.0037309117533946,-1.4274087903571735,46.68603263318406,48.894808482531474,-3.8393727617564273,-3.7031566986237254
1524,1,0.892605339923965,1.1203159507035698,0.49415500958271485,1.0539337168688565,-1.436508661474325,46.68282862851032,48.89060616826736,-3.7832257590917684,-3.5464485830883334
1525,1,1.0341769850463447,0.9669524795653685,0.4768254952122186,1.0737566709779438,-1.443531277874705,46.680391673090725,48.88235078905723,-3.670654754665178,-3.6372980442178537
1526,1,0.8467276051920344,1.181017358909899,0.47192287920766857,1.0793257929158195,-1.4274064049650659,46.683503690666946,48.88898360454083,-3.6926117496894584,-3.5999044694734006
1527,1,1.0896944972762121,0.9176884002806186,0.5011710183751932,1.045844847015615,-1.425900317692789,46.68437816947444,48.88682868406955,-3.7305802464793167,-3.586531125735494
1528,1,1.0142374162950238,0.98596244225831,0.504781344576267,1.0416676743269264,-1.4148509754598093,46.682714747693026,48.88909833204788,-3.7715697902374847,-3.5911915366326275
1529,1,1.1911874564538247,0.8394984303956731,0.5393961300456795,1.0010765230591776,-1.4305594705175684,46.6880287126528,48.891005004861874,-3.810154989431946,-3.5978258003305674
1530,1,1.2673237056410604,0.789064384694171,0.540419122095396,0.999861169979033,-1.4417762941159162,46.68893886676807,48.89107851958574,-3.7978702174670134,-3.598571981738067
1531,1,1.0803929194936497,0.925589183302564,0.5000664319765343,1.047120840458733,-1.4283588419159843,46.68481496836704,48.88622755050927,-3.831286928115678,-3.6225172037021345
1532,1,1.2528694654168564,0.7981677481997526,0.5072352966437467,1.0388226048879312,-1.4371922881946768,46.68225173748621,48.88698496489296,-3.8337606219768445,-3.6193276807800254
1533,1,3.3450450096300837,0.29894963957767084,0.6356453767010171,0.881952093644751,-1.444850751142247,46.694550364821595,48.89717929675699,-3.64279047496091,-3.623067920460034
1534,1,2.3654329066952937,0.42275559673222063,0.6199630918488956,0.9021006633325646,-1.4348892693627229,46.69459914243448,48.900871232589324,-3.6142296786029635,-3.622604518085281
1535,1,6.597298058929689,0.1515772049508151,0.6885178074926374,0.8113530470343888,-1.438179126302951,46.69567411447882,48.8996764806655,-3.936010154622964,-3.5683893866157015
1536,1,7.096642009779342,0.1409117155158702,0.686460313347231,0.8141863045441896,-1.4508825958997766,46.69417523981638,48.89779010874,-3.830827795824729,-3.5926900159664426
1537,1,1.4819112234117169,0.6748042556137465,0.5758770538610081,0.9571197824760482,-1.4184565432955616,46.69274329310807,48.89495467420458,-3.664669130117402,-3.588143811558576
1538,1,1.6222121411858619,0.6164421869441716,0.5671234622828626,0.9677871884717131,-1.4440887310285855,46.68918579721818,48.896238057509336,-3.721567093741013,-3.566753786499297
1539,1,1.480172982178856,0.675596712032922,0.5594959036194062,0.9770188518298718,-1.4333669488000738,46.69071051336501,48.893594735438754,-3.702118228907739,-3.6196574949954625
1540,1,1.4730762834995137,0.6788514696770149,0.56789968031612,0.9668444501890443,-1.4329192908331112,46.69365834542974,48.89467639327998,-3.688095737460672,-3.6211588475939793
1541,1,1.8714288279993678,0.5343510717792244,0.5869972166316012,0.9434515174467819,-1.4423462637243052,46.69125301011162,48.897328036902024,-3.7224990402472944,-3.586126283210741
1542,1,2.2116945536332726,0.4521420005114381,0.605662132576817,0.9201986070861163,-1.4389561746464463,46.69059927859888,48.89582206987142,-3.685657982593667,-3.680364973024742
1543,1,1.6366798476808813,0.6109930426631485,0.5914948468789153,0.937884805452207,-1.4384401911786109,46.69338776758873,48.89845661808518,-3.7845159027114614,-3.629448588418831
1544,1,5.827321375367256,0.1716054316528882,0.6739069755182551,0.8313120514678579,-1.4276289324209435,46.69240257774088,48.896339718820336,-3.714903567310465,-3.5535919797051077
1545,1,9.273830459309254,0.1078303085642654,0.7078455275161701,0.7843528718113889,-1.438876017728727,46.696871318443044,48.8999304542882,-3.7113844528374904,-3.5936797841992116
1546,1,9.599942328414711,0.10416729244717611,0.7201741010152437,0.766743099809071,-1.4390124918092688,46.69980183437445,48.903372724548525,-3.6912481459205853,-3.648789953243571
1547,1,9.574018348718983,0.10444935068813622,0.70289433293016,0.7913378598327634,-1.4411761143457618,46.69308184279294,48.89687115872008,-3.684689634094055,-3.6315371964597465
1548,1,7.522789796576994,0.1329294087753214,0.6907511809443289,0.808268943973,-1.416310036670525,46.694189684920055,48.8960815125894,-3.7988018248910653,-3.52928463442745
1549,1,7.082236780978294,0.14119832913322428,0.6891930712518477,0.8104215185156411,-1.4121806182608465,46.69373762948515,48.90092247363524,-3.788050260137657,-3.5398615713754737
1550,1,1.1274365435097997,0.8869678792625618,0.5447872299504521,0.994660961295056,-1.4615499496954962,46.691163217985086,48.89576689683741,-3.7927232205650503,-3.5762029673120113
1551,1,1.8808217026759046,0.5316825080108701,0.6078395060455717,0.9174593983909253,-1.4205487811046442,46.69613186442926,48.89817174134795,-3.744056131590018,-3.642882648418807
1552,1,3.665233077356024,0.2728339450437805,0.6213470520996343,0.9003355957372057,-1.4232998403513515,46.68641968029501,48.89013288104851,-3.6866626351445353,-3.5813018318746948
1553,1,3.226734194743384,0.3099108695191201,0.6192298065858343,0.9030348793589464,-1.421683471798049,46.68743044129986,48.89112627509842,-3.690016800707638,-3.5729657911696564
1554,1,2.6005073040335924,0.38454035427969036,0.6060993013812552,0.9196490931698655,-1.426327480888955,46.68785745211841,48.89289369056971,-3.6590367048290817,-3.579696047911394
1555,1,1.0969408790044153,0.9116261588387526,0.5549397076181227,0.9825058387481459,-1.4320818039872911,46.69033337896963,48.89686771997446,-3.770891720721372,-3.5670856732060408
1556,1,2.28147967202302,0.43831203593994156,0.5895886338194296,0.9402468840808954,-1.4488839536984686,46.690700482416794,48.89363369837135,-3.690163531303815,-3.541627448998157
1557,1,2.0013672474044464,0.49965842165993785,0.6045933373045532,0.9215410984427237,-1.4501477757586116,46.692409338306355,48.89379437121927,-3.6771968904976022,-3.550640787177812
